ENSDARG00000096060	ccl39a.10	0.883348229582548	0	0	0	0	0.815533520618349	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096063	si:dkey-191j3.1	0	0	0	0	0	14.6796033711303	9.71818629451672	2.70578965083912	5.24085922352261	5.53565585477186	5.5116368607553	1.74759976083918	3.87655680026854	0	0	1.10225281354538	0	2.80539610385277	5.6173938991756
ENSDARG00000096064	si:dkeyp-100h4.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10225281354538	0	0	0
ENSDARG00000096065	si:dkey-156k2.7	0	0	0	0	0	0.815533520618349	0	0	0	0	0	0.873799880419591	0.969139200067135	0.9700698299152	0	0	0.9700698299152	1.87026406923518	3.37043633950536
ENSDARG00000096066	BX957333.1	0	0	0	0	0	0	0	1.35289482541956	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096067	si:dkeyp-100h4.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096070	taar20i	0	0	0	0.66503574939717	0	0	0	0	0	0.922609309128644	0.918606143459217	0	0.969139200067135	0	0	0	0	0	0
ENSDARG00000096072	BX927253.1	1.32502234437382	0	0	0.66503574939717	0.609140470712645	0	1.21477328681459	2.70578965083912	1.31021480588065	1.84521861825729	0.918606143459217	2.62139964125877	2.9074176002014	2.9102094897456	0	3.30675844063613	2.9102094897456	0	2.24695755967024
ENSDARG00000096073	col19a1	40.192344446006	92.9533641698944	85.4539686513251	77.1441469300717	74.9242778976554	34.2524078659707	8.50341300770213	2.70578965083912	1.31021480588065	6.45826516390051	7.34884914767374	2.62139964125877	1.93827840013427	22.3116060880496	3.38903160775553	27.5563203386344	22.3116060880496	45.821469696262	61.7913328909315
ENSDARG00000096074	BX649516.2	0	0	0	0	0	0	0	2.70578965083912	0	0.922609309128644	0	0	0	0	0	0	0	0	0
ENSDARG00000096078	BX649516.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12347877983512
ENSDARG00000096080	CR381686.3	3.53339291833019	0	0	0	0	0.815533520618349	1.21477328681459	2.70578965083912	7.86128883528391	3.69043723651457	2.75581843037765	3.49519952167836	2.9074176002014	0	1.12967720258518	1.10225281354538	0	0.935132034617592	4.49391511934048
ENSDARG00000096081	LRRC56	2.20837057395637	0	0	1.33007149879434	2.43656188285058	2.44660056185505	1.21477328681459	6.76447412709779	15.7225776705678	101.487024004151	85.4303713417072	54.1755925860146	31.9815936022155	9.70069829915199	24.8528984568739	20.9428034573622	9.70069829915199	7.48105627694073	3.37043633950536
ENSDARG00000096083	si:dkey-21h14.8	15.9002681324859	1.97773115255094	2.51335201915662	10.6405719903547	5.48226423641381	19.5728044948404	179.786446448559	139.348167018214	102.196754858691	118.093991568466	84.511765198248	62.039791509791	37.7964288026183	52.3837708154208	46.3167653059923	60.6239047449957	52.3837708154208	33.6647532462333	65.1617692304369
ENSDARG00000096084	si:dkey-256i11.6	0	0	0	0	0	0	0	0	0	0	0	0.873799880419591	0	0	0	0	0	0	0
ENSDARG00000096085	si:ch211-208g1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096086	taar20j	0	0	0	0	0	0	0	0	0	0.922609309128644	0	0	0	0	0	0	0	0	0
ENSDARG00000096087	taar20a	0	0	0	0	0	0	0	0	0	0.922609309128644	2.75581843037765	0	0	0	1.12967720258518	0	0	0	2.24695755967024
ENSDARG00000096091	BX927253.2	29.5921656910154	0	0	0	0	0	1.21477328681459	1.35289482541956	0	0	0.918606143459217	0.873799880419591	0	3.8802793196608	3.38903160775553	1.10225281354538	3.8802793196608	7.48105627694073	7.86435145884583
ENSDARG00000096092	BX548032.3	65.3677689891086	130.530256068362	67.8605045172288	43.8923594602132	47.5129567155863	44.8543436340092	20.651145875848	14.8818430796151	1.31021480588065	0.922609309128644	1.83721228691843	1.74759976083918	5.81483520040281	17.4612569384736	28.2419300646294	34.1698372199067	17.4612569384736	14.9621125538815	20.2226180370321
ENSDARG00000096095	buc	25760.6427452011	5792.77454582171	5613.57173478631	12387.6209040211	11598.6437028395	2977.51288377759	651.11848173262	170.464748002864	57.6494514587487	21.2200141099588	8.26745529113295	5.24279928251755	11.6296704008056	0.9700698299152	9.03741762068142	8.81802250836301	0.9700698299152	2.80539610385277	5.6173938991756
ENSDARG00000096097	si:dkeyp-98a7.3	247.337504283114	0	0	6.6503574939717	9.13710706068968	13.0485363298936	20.651145875848	6.76447412709779	1.31021480588065	0	0	1.74759976083918	2.9074176002014	1.9401396598304	2.25935440517035	2.20450562709075	1.9401396598304	0.935132034617592	0
ENSDARG00000096098	BX649399.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096099	BX465862.2	26.9421210022677	65.2651280341811	37.7002802873493	6.6503574939717	7.30968564855174	6.52426816494679	9.71818629451672	14.8818430796151	10.4817184470452	11.9939210186724	8.26745529113295	14.854597967133	9.69139200067135	19.401396598304	9.03741762068142	6.61351688127226	19.401396598304	19.6377727269694	33.7043633950536
ENSDARG00000096100	BX000981.5	0	0	0	0	0	0	2.42954657362918	0	0	0	0	0	0	0	0	1.10225281354538	0	0	0
ENSDARG00000096101	BX957333.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096103	CU326364.1	0	0	0	0	0	0	0	1.35289482541956	1.31021480588065	0	0	0	0	0	0	0	0	0	0
